ID,Source_row,Class_CN,Chinese_name_COL_China_2026,Scientific_name_COL_China_2026,Chinese_name_as_published,Scientific_name_as_published,OrderCN_COL_China_2026,FamilyLA,FamilyCN,GenusLA,GenusCN,Type_locality,Province,Longitude,Latitude,Altitude_raw,Discovery_date,Habitat_raw,Voucher,Evidence_type,Source_citation,Source_publication_year,Source_authors,Source_journal,DOI
316,1814,爬行纲,铜壁关腹链蛇,Herpetoreas abros,铜壁关腹链蛇,Herpetoreas abros,有鳞目,Colubridae,游蛇科,Herpetoreas,喜山腹链蛇属,中国云南省德宏傣族景颇族自治州盈江县昔马镇,云南,97.675,24.7881,1550,2024-10-16,,KIZ 2024150,标本,"Shuo Liu and Mian Hou and Hongxin Zhou and Changsheng Zuo and Fawang Yin and Dingqi Rao (2024). A New Species of Herpetoreas Günther, 1860 (Serpentes: Natricidae) from Yunnan, China Diversity, 16, 768 https://doi.org/10.3390/d16120768",2024,"Shuo Liu, Mian Hou, Hongxin Zhou, Changsheng Zuo, Fawang Yin, Dingqi Rao",Diversity,10.3390/d16120768
317,1822,两栖纲,重庆琴蛙,Nidirana chongqingensis,重庆琴蛙,Nidirana chongqingensis,无尾目,Ranidae,蛙科,Nidirana,琴蛙属,重庆市黔江区马喇镇高炉村,重庆,108.9022,29.242,1419,,,"SWU0001408 (holotype), SWU0001435 (paratype), SWU0001439 (paratype)",标本,"Qi Ma and Zhijian Wang (2023). A new species of Nidirana Dubois, 1992 (Anura, Ranidae) from Chongqing Municipality, China Biodiversity Data Journal, 11 https://doi.org/10.3897/BDJ.11.e101986",2023,"Ma Q, Wang Z",Biodiversity Data Journal,10.3897/BDJ.11.e101986
318,1825,两栖纲,大围山树蛙,Zhangixalus daweishanensis,大围山树蛙,Zhangixalus daweishanensis,无尾目,Rhacophoridae,树蛙科,Zhangixalus,张树蛙属,云南省屏边县大围山,云南,103.75,22.95,,2021-05-03,,"GXNU YU000392–396, KIZL040278–279",标本,"Yuanqiang Pan and Shuo Liu and Ju Chen and Guohua Yu (2025). Underestimated species diversity in Zhangixalus (Anura, Rhacophoridae) with a description of two cryptic species from southern China Life Science, 101(2) https://doi.org/10.3897/zse.101.144060",2025,"Yuanqiang Pan, Shuo Liu, Ju Chen, Guohua Yu",Zoosystematics and Evolution,10.3897/zse.101.144060
319,1826,两栖纲,黑点树蛙,Zhangixalus nigropunctatus,黑点树蛙,Zhangixalus nigropunctatus,无尾目,Rhacophoridae,树蛙科,Zhangixalus,张树蛙属,湖南省城步县,湖南,110.3167,26.3833,,,,,照片/影像,"Yuanqiang Pan and Shuo Liu and Ju Chen and Guohua Yu (2025). Underestimated species diversity in Zhangixalus (Anura, Rhacophoridae) with a description of two cryptic species from southern China Life Science, 101(2) https://doi.org/10.3897/zse.101.144060",2025,"Yuanqiang Pan, Shuo Liu, Ju Chen, Guohua Yu",Zoosystematics and Evolution,10.3897/zse.101.144060
320,1829,两栖纲,云雾角蟾,Boulenophrys nebulosa,云雾角蟾,Boulenophrys nebulosa,无尾目,Megophryidae,角蟾科,Boulenophrys,布角蟾属,庐山,江西,115.9597,29.5427,970,2021-04-28,海拔600米以上的山地森林,"Holotype: JXNU 21042833; Paratypes: JXNU 21042832, JXNU 21042834, JXNU 21042810, JXNU 21061501, JXNU 21061502, JXNU 21061504",标本,"Deming Shen and Haiying Zhou and Chaoyang Wang and Jun Xu and Shi Xu and Yifeng Zhong and Zhenyu Wang and Hao Cai and Yahui Wu and Meicai Wei and Yankuo Li (2025). A new species of Boulenophrys (Anura, Megophryidae) from northern Jiangxi, China Life Science, 101(4) https://doi.org/10.3897/zse.101.166556",2025,"Deming Shen, Haiying Zhou, Chaoyang Wang, Jun Xu, Shi Xu, Yifeng Zhong, Zhenyu Wang, Hao Cai, Yahui Wu, Meicai Wei, Yankuo Li",Zoosystematics and Evolution,10.3897/zse.101.166556
321,1830,两栖纲,龙里瘰螈,Paramesotriton longliensis,龙里瘰螈,Paramesotriton longliensis,有尾目,Salamandridae,蝾螈科,Paramesotriton,瘰螈属,贵州省龙里县水场乡,贵州,107.0,26.4493,1142,,,"Holotype: No.0705015; Allotype: No.0705019; Paratypes: No.0705001, No.0705002, No.0705004, No.0705008, No.0705009, No.0705010, No.0705011, No.0705013, No.07050114, No.0705003, No.0705005, No.0705006, No.0705007, No.0705012, No.0705016, No.0705017, No.0705018, No.0705020",标本,"李松、田应洲、谷晓明、熊荣川 (2008). 瘰螈属一新种——龙里瘰螈(有尾目:蝾螈科) 动物学研究, 29(3), 313-317 https://doi.org/10.3724/SP.J.1141.2008.03313",2008,"Li Song, Tian Ying-zhou, Gu Xiao-ming, Xiong Rong-chuan",Acta Herpetologica Sinica,10.3724/SP.J.1141.2008.03313
322,1835,两栖纲,车八岭竹叶蛙,Odorrana confusa,混淆臭蛙,Odorrana confusa,无尾目,Ranidae,蛙科,Odorrana,臭蛙属,中国雷山县,贵州,108.25,26.55,,,,HNNU 003 LS,标本,"Hanming SONG and Siyu ZHANG and Shuo QI and Zhitong LYU and Zhaochi ZENG and Yongheng ZHU and Minghai HUANG and Fuchen LUAN and Zufei SHU and Yuening GONG and Zhifa LIU and Yingyong WANG (2023). Redefinition of the Odorrana versabilis Group, with a New Species from China (Anura, Ranidae, Odorrana) Asian Herpetological Research, 14(4), 283–299 https://doi.org/10.3724/ahr.2095-0357.2023.0019",2023,"Hanming SONG, Siyu ZHANG, Shuo QI, Zhitong LYU, Zhaochi ZENG, Yongheng ZHU, Minghai HUANG, Fuchen LUAN, Zufei SHU, Yuening GONG, Zhifa LIU, Yingyong WANG",Asian Herpetological Research,10.3724/ahr.2095-0357.2023.0019
323,1842,两栖纲,灰岩臭蛙,Odorrana calciphila,石灰臭蛙,Odorrana calciphila,无尾目,Ranidae,蛙科,Odorrana,臭蛙属,中国广东北部喀斯特地区,广东,113.0,24.5,,,"夜行性喀斯特栖居者,见于完全黑暗的喀斯特洞穴和潮湿的地表石灰岩上",,,"Han-Ming Song and Shuo Qi and Hao-Tian Wang and Yue-Ning Gong and Yang Liu and Ying-Yong Wang (2025). Definition and taxonomic revision of the karst-associated Odorrana lipuensis group (Anura, Ranidae), with a new species from Guangdong, China Life Science, 101(3), 1-10 https://doi.org/10.3897/zse.101.142746",2025,"Han-Ming Song, Shuo Qi, Hao-Tian Wang, Yue-Ning Gong, Yang Liu, Ying-Yong Wang",ZooKeys,10.3897/zse.101.142746
324,1847,爬行纲,龟山壁虎,Gekko guishanicus,龜山壁虎,Gekko guishanicus,有鳞目,Gekkonidae,壁虎科,Gekko,壁虎属,台湾东北部宜兰县头城镇龟山岛,台湾,121.9495,24.8376,,1997-20,火山岛龟山岛西侧龟尾一带的废弃房屋区,"Holotype: TMRL0461; Paratypes: TMRL0473, TMRL0474, TMRL0441, TMRL0450",标本,"林俊聰 & 姚秋如 (2016). 臺灣宜蘭縣龜山島壁虎屬 (Gekko) (有鱗目:蜥蜴亞目: 壁虎科) 一新種 A New Species of the Genus Gekko (Squamata: Sauria: Gekkonidae) from Guishan Isle, Yilan County, Taiwan 國立臺灣博物館學刊, 69(2), 1-14 https://doi.org/10.6532/JNTM.2016.69(2).01",2016,"Jun-Tsong Lin, Chiou-Ju Yao",Journal of National Taiwan Museum,10.6532/JNTM.2016.69(2).01
325,1856,爬行纲,沙坝链蛇,Lycodon chapaensis,沙坝链蛇,Lycodon chapaensis,有鳞目,Colubridae,游蛇科,Lycodon,链蛇属,中国云南省德钦县,云南,98.9167,28.4833,,,,KIZ 038335,标本,"Kai Wang and Zhong-Bin Yu and Gernot Vogel and Jing Che (2020). Contribution to the taxonomy of the genus Lycodon H. Boie in Fitzinger, 1827 (Reptilia: Squamata: Colubridae) in China, with description of two new species and resurrection and elevation of Dinodon septentrionale chapaense Angel, Bourret, 1933 Zoological Research https://doi.org/10.24272/j.issn.2095-8137.2020.286",2020,"Kai Wang, Zhong-Bin Yu, Gernot Vogel, Jing Che",Zoological Research,10.24272/j.issn.2095-8137.2020.286
326,1870,两栖纲,墨脱树蛙,Rhacophorus medogensis,墨脱树蛙,Rhacophorus medogensis,无尾目,Rhacophoridae,树蛙科,Rhacophorus,树蛙属,中国西藏自治区墨脱县地东村,西藏,95.1293,29.2205,771,2024-05,,"Holotype: SWU 0008699; Paratypes: SWU 0008599, SWU 0008600, SWU 0008601, SWU 0008602, SWU 0008603, SWU 0008604, SWU 0008701",标本,"Shiyang Weng and Xiaolong Liu and Jianchuan Li and Guohua Yu and Junkai Huang (2025). A new species of Rhacophorus (Anura, Rhacophoridae) from Xizang, China, with a revision of the distribution of R. bipunctatus Integrative Science, 101(2) https://doi.org/10.3897/zse.101.142297",2025,"Shiyang Weng, Xiaolong Liu, Jianchuan Li, Guohua Yu, Junkai Huang",Zoosystematics and Evolution,10.3897/zse.101.142297
327,1874,两栖纲,铜壁关角蟾,Xenophrys tongbiguanensis,铜壁关角蟾,Xenophrys tongbiguanensis,无尾目,Megophryidae,角蟾科,Boulenophrys,布角蟾属,中国云南省盈江县铜壁关省级自然保护区,云南,97.6428,24.5625,1500,2024-08-13,,"KIZ 058786 (holotype); KIZ 058785, KIZ 058786, KIZ 058838, KIZ 058840 (paratypes)",标本,"Yun-He Wu and An-Ru Zuo and Shen-Pin Yang and Ding-Can Zhang and Zheng-Pan Duan and Felista Kasyoka Kilunda and Zhong-Bin Yu and Jing Che (2025). Morphological and molecular data reveal one new species of the genus Xenophrys Günther, 1864 (Anura, Megophryidae) from Yunnan, China Life Science, 101(4) https://doi.org/10.3897/zse.101.158027",2025,"Wu, Yun-He, Zuo, An-Ru, Yang, Shen-Pin, Zhang, Ding-Can, Duan, Zheng-Pan, Kilunda, Felista Kasyoka, Yu, Zhong-Bin, Che, Jing",Zoosystematics and Evolution,10.3897/zse.101.158027
328,1880,爬行纲,景颇拟树蜥,Pseudocalotes jingpo,景颇拟树蜥,Pseudocalotes jingpo,有鳞目,Agamidae,鬣蜥科,Pseudocalotes,拟树蜥属,中国云南省德宏傣族景颇族自治州盈江县,云南,97.9333,24.7,,,,"QHU2023033; QHU2024001, LFR2023033; QHU2024002, LFR2023040; QHU2024003, LFR2023041; QHU2024004, LFR2023042",标本,"Yuhao Xu and Yanan Gong and Mian Hou and Shiyang Weng and Shuo Liu and Jundong Deng and Junkang Hu and Lifang Peng (2024). A New Species of the Genus Pseudocalotes (Squamata: Agamidae) from Southwest Yunnan, China Animals, 14, 826 https://doi.org/10.3390/ani14060826",2024,"Yuhao Xu, Yanan Gong, Mian Hou, Shiyang Weng, Shuo Liu, Jundong Deng, Junkang Hu, Lifang Peng",Animals,10.3390/ani14060826
329,1881,爬行纲,宁陕脊蛇,Achalinus ningshanensis,宁陕脊蛇指名亚种,Achalinus ningshanensis ningshanensis,有鳞目,Xenodermidae,闪皮蛇科,Achalinus,脊蛇属,中国陕西省宁陕县,陕西,108.3167,33.45,,,,ANU 20220001,标本,"Yuhao Xu and Shun Ma and Bo Cai and Diancheng Yang and Tianyou Zhang and Tianxuan Gu and Fengcheng Zhu and Song Huang and Lifang Peng (2024). Taxonomic Revision of Ningshan Odd-Scaled Snake, Achalinus ningshanensis (Serpentes, Xenodermidae), with Description of a New Subspecies from Western China Animals, 14, 3425 https://doi.org/10.3390/ani14233425",2024,"Yang, Diancheng, Huang, Song, Jiang, Jianping, Burbrink, Frank T., Huang, Shengnan",Animals,10.3390/ani14233425
330,1883,爬行纲,伯仲钝头蛇,Pareas geminatus,伯仲钝头蛇,Pareas geminatus,有鳞目,Pareidae,钝头蛇科,Genus Pareas,钝头蛇属,江城县,云南,101.8667,22.5833,1005 ~ 1393,2019-05,山坡,,标本,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006",2023,王馨、雷磊、丁利、陈泽宁、戴荣,动物学杂志,10.13859/j.cjz.202303006
331,1884,爬行纲,滇南竹叶青蛇,Trimeresurus guoi,滇南竹叶青蛇,Trimeresurus goui,有鳞目,Viperidae,蝰科,Trimeresurus,竹叶青蛇属,江城县,云南,101.8667,22.5833,774 ~ 1382,2019-05,山坡,,标本,"王馨、雷蕾、丁利、陈泽柠、戴蓉 (2023). 云南江城县爬行动物多样性与保护现状 动物学杂志, 58(3), 366-380 https://doi.org/10.13859/j.cjz.202303006",2023,王馨、雷磊、丁利、陈泽宁、戴荣,动物学杂志,10.13859/j.cjz.202303006
332,1891,两栖纲,浏阳瑶螈,Yaotriton liuyangensis,浏阳瘰螈,Tylototriton liuyangensis,有尾目,Salamandridae,蝾螈科,Yaotriton,瑶螈属,浏阳大围山省级自然保护区,湖南,114.05,28.45,,,,,标本,"Daode YANG and Jianping JIANG and Youhui SHEN and Dongbo FEI (2014). A New Species of the Genus Tylototriton (Urodela: Salamandridae) from Northeastern Hunan Province, China Asian Herpetological Research, 5(1), 1-11 https://doi.org/10.3724/SP.J.1245.2014.00001",2014,"Daode YANG, Jianping JIANG, Youhui SHEN, Dongbo FEI",Asian Herpetological Research,10.3724/SP.J.1245.2014.00001
333,1899,两栖纲,盈江棱鼻树蛙,Nasutixalus yingjiangensis,盈江棱鼻树蛙,Nasutixalus yingjiangensis,无尾目,Rhacophoridae,树蛙科,Nasutixalus,棱鼻树蛙属,中国云南省盈江县铜壁关乡,云南,97.6204,24.6227,1610,2017-04-20,山地常绿阔叶林,"SYS a005802 (holotype); SYS a005803, SYS a005804 (paratypes)",标本,"JIAN-HUAN YANG & BOSCO PUI-LOK CHAN (2018). A new phytotelm-breeding treefrog of the genus Nasutixalus (Rhacophoridae) from western Yunnan of China Zootaxa, 4388(2), 191–206 https://doi.org/10.11646/zootaxa.4388.2.3",2018,"Jian-Huan Yang, Bosco Pui-Lok Chan",Zootaxa,10.11646/zootaxa.4388.2.3
334,1916,两栖纲,团结湍蛙,Amolops tuanjieensis,团结湍蛙,Amolops tuanjieensis,无尾目,Ranidae,蛙科,Amolops,湍蛙属,团结乡,云南,99.3367,23.5483,,2019-04-18,沿溪流地面1米以下的树叶和小枝上,"Holotype: GXNU YU110005; Paratypes: GXNU YU110003, GXNU YU110007, GXNU YU110034, GXNU YU110006",标本,"DEAR EDITOR (2019). A new species of the genus Amolops (Anura: Ranidae) from Yunnan, China National Natural Science, 2 https://doi.org/10.24272/j.issn.2095-8137.2020.018",2019,Guo-Hua Yu,Zoological Research,10.24272/j.issn.2095-8137.2020.018
335,1917,两栖纲,桑植角蟾,Boulenophrys sangzhiensis,桑植角蟾,Megophrys sangzhiensis,无尾目,Megophryidae,角蟾科,Boulenophrys,布角蟾属,湖南省桑植县天平山,湖南,110.25,29.55,,,,CIB 200078,标本,"江建平、叶昌媛、费梁 (2008). 中国湖南角蟾科一新种——桑植角蟾 动物学研究, 29(2), 219-222",2008,,,
336,1930,爬行纲,平鳞钝头蛇,Pareas boulengeri,布氏后棱蛇,Pareas boulengeri,有鳞目,Pareidae,钝头蛇科,Pareas,钝头蛇属,中国贵州地区,贵州,107.0,27.0,,,,,照片/影像,"Cai-wen Zhang and Shi-hang Xu and Tao Luo and Chong Liu and Lei Yu and Jiang Zhou and Tao Pan and Bao-wei Zhang (2025). Taxonomic and distributional revision of Pareas boulengeri (Reptilia, Squamata, Pareidae), including two new species from eastern and central China Life Science, 101(4) https://doi.org/10.3897/zse.101.156697",2025,"Zhang, Cai-wen, Xu, Shi-hang, Luo, Tao, Liu, Chong, Yu, Lei, Zhou, Jiang, Pan, Tao, Zhang, Bao-wei",Zoosystematics and Evolution,10.3897/zse.101.156697
337,1937,两栖纲,阳春角蟾,Boulenophrys yangchunensis,阳春布角蟾,Boulenophrys yangchunensis,无尾目,Megophryidae,角蟾科,Boulenophrys,布角蟾属,广东阳春鹅凰嶂省级自然保护区,广东,111.4216,21.8519,1060,2023-08-11,"低海拔丘陵和山地,其间被低海拔农田平原和大型城市区域隔断","GEP a168–170, CIB 121751, SYS a009518",标本,"Yi-Yang Zhao and Shi-Shi Lin and Yuan-Hang Li and Zhi-Tong Lyu and Ke Zheng and Zhao-Chi Zeng and Amaël Borzée and Jian Wang (2025). A new species of Chinese horned toad (Anura, Megophryidae, Boulenophrys) from western Guangdong Province, China, with recommendations for extinction risk assessments for several related congeners Guangdong Yangchun Ehuangzhang Provincial Nature, 065-066 https://doi.org/10.3897/herpetozoa.38.e171400",2025,"Yi-Yang Zhao, Shi-Shi Lin, Yuan-Hang Li, Zhi-Tong Lyu, Ke Zheng, Zhao-Chi Zeng, Amaël Borzée, Jian Wang",Herpetozoa,10.3897/herpetozoa.38.e171400
338,1955,爬行纲,望舒睑虎,Goniurosaurus wangshu,望舒睑虎,Goniurosaurus wangshu,有鳞目,Eublepharidae,睑虎科,Goniurosaurus,睑虎属,中国广东省北部,广东,113.5,24.5,200,,"海拔200–300米、植被茂密的喀斯特地貌;攀爬于石灰岩悬崖上,捕食蝗虫(蝗总科)、蜗牛(腹足纲)和蚯蚓(后孔寡毛目)等小型无脊椎动物",ECNU-V0085 (holotype); ECNU-V0084 (paratype),标本,"XIAO-YU ZHU (朱笑愚) and SHI-YANG WU (吴诗阳) and YI-JIAO LIU (刘一娇) and YUN BAI (白芸) and CRISTIAN ROMÁN-PALACIOS and ZHENG LI (李峥) & ZHU-QING HE (何祝清) (2022). Goniurosaurus wangshu sp. nov., a new species of Tiger Gecko from Guangdong, China (Squamata: Eublepharidae) Zootaxa, 5188(6), 544–558 https://doi.org/10.11646/zootaxa.5188.6.3",2022,"Xiao-Yu Zhu, Shi-Yang Wu, Yi-Jiao Liu, Yun Bai, Cristian Román-Palacios, Zheng Li, Zhu-Qing He",Zootaxa,10.11646/zootaxa.5188.6.3
339,1962,爬行纲,开远颈槽蛇,Rhabdophis kaiyuanensis,开远颈槽蛇,Rhabdophis kaiyuanensis,有鳞目,Colubridae,游蛇科,Rhabdophis,颈槽蛇属,云南省开远市羊街乡,云南,103.35,23.75,1600,2014-07,,"Holotype: YBU 14271; Paratypes: YBU 14062, 14270, 14273 (adult females), YBU 14272 (adult male)",标本,"Qin Liu and Bing Lyu and Xinhong Xie and Yangmei Zeng and Peng Guo (2023). Genomic evidence sheds new light on phylogeny of Rhabdophis nuchalis (sensu lato) complex (Serpentes: Natricidae) Molecular Phylogenetics and Evolution, 189 https://doi.org/107893",2023,"Qin Liu, Bing Lyu, Xinhong Xie, Yangmei Zeng, Peng Guo",Molecular Phylogenetics and Evolution,10.1016/j.ympev.2023.107893
340,1969,两栖纲,花臭蛙,Odorrana schmackeri,臭蛙,Odorrana schmackeri,无尾目,Ranidae,蛙科,Odorrana,臭蛙属,中国安徽省南部,安徽,117.5,30.0,,2018-07,,88 frogs examined,标本,"Ying Liu, Ji-Yong Fang, Na Zheng and Hai-Long Wu (2023). Seuratascaris schmackeri sp. nov. (Nematoda: Ascarididae) from the Chinese Frog Odorrana schmackeri Boettger, 1892 (Amphibia: Anura) Based on Morphological and Molecular Evidence Basic Medical Science, 55(4), 1621-1626 https://doi.org/10.17582/journal.pjz/20220525160559",2023,,,10.17582/journal.pjz/20220525160559
341,1970,爬行纲,侏攀蜥,Diploderma drukdaypo,卓龙,Japalura drukdaypo,有鳞目,Agamidae,鬣蜥科,Diploderma,攀蜥属,中国西藏自治区昌都市察雅县,西藏,97.3808,30.7294,3310,,,KIZ 027616 (holotype); KIZ specimens from Karuo (2015) and Chaya (2016),标本,"KAI WANG, KE JIANG, JINLONG REN, DAHU ZOU, JIAWEI WU, JING CHE & CAMERON D. SILER (2019). A new species of Dwarf Japalura sensu lato (Reptilia: Squamata: Agamidae) from the upper Mekong River in Eastern Tibet, China, with notes on morphological variation, distribution, and conservation of two congeners along the same river Zootaxa, 4544(4), 505–522 https://doi.org/10.11646/zootaxa.4544.4.3",2019,"Kai Wang, Ke Jiang, Jinlong Ren, Dahu Zou, Jiawei Wu, Jing Che, Cameron D. Siler",Zootaxa,10.11646/zootaxa.4544.4.3
342,1976,爬行纲,德化脊蛇,Achalinus dehuaensis,德化脊蛇,Achalinus dehuaensis,有鳞目,Xenodermidae,闪皮蛇科,Achalinus,脊蛇属,福建省德化县南埕镇,福建,118.3,25.45,,,,Yibin University (YBU),标本,"KE LI and YA-YONG WU and RUI-YING XU and FEI ZHU and JIN-LONG REN and PENG GUO & BING-JUN DONG (2021). A new species of the Achalinus rufescens complex (Xenodermidae: Achalinus) from Fujian Province, China Zootaxa, 5026(2), 239–254 https://doi.org/10.11646/zootaxa.5026.2.5",2021,"Ke Li, Ya-Yong Wu, Rui-Ying Xu, Fei Zhu, Jin-Long Ren, Peng Guo, Bing-Jun Dong",Zootaxa,10.11646/zootaxa.5026.2.5
343,1981,两栖纲,丰顺角蟾,Boulenophrys fengshunensis,丰顺角蟾,Boulenophrys fengshunensis,无尾目,Megophryidae,角蟾科,Boulenophrys,布角蟾属,中国揭东区,广东,116.35,23.55,,,,SYS a008576,标本,"JIAN WANG and ZHAO-CHI ZENG and ZHI-TONG LYU and SHUO QI and ZU-YAO LIU and HONG-HUI CHEN and YU-HONG LU and HUI-WEN XIAO and CAN-RONG LIN and KAI CHEN & YING-YONG WANG (2022). Description of three new Boulenophrys species from eastern Guangdong, China, emphasizing the urgency of ecological conservation in this region (Anura, Megophryidae) Zootaxa, 5099(1), 091–119 https://doi.org/10.11646/zootaxa.5099.1.4",2022,"Wang, Ying-Yong",Zootaxa,10.11646/zootaxa.5099.1.4
344,1987,两栖纲,陈氏肥螈,Pachytriton cheni,陈氏肥螈,Pachytriton cheni,有尾目,Salamandridae,蝾螈科,Pachytriton,肥螈属,"清凉峰自然保护区,歙县,黄山市",安徽,118.8691,30.0845,950,2023-08-24,浅水但流速快的山涧溪流;山涧中水深且底部多石的静水池塘,"ANU 20230001 (holotype); ANU 20230002, ANU 20230003, ANU 20230004 (paratypes)",标本,"Zhirong HE and Jiaqi LI and Siyu WU and Shanqing WANG and Na ZHAO and Li Ma and Jianping JIANG and Xiaobing WU and Supen WANG (2024). A New Species of Pachytriton from Anhui, China (Amphibia: Caudata: Salamandridae) bioRxiv preprint https://doi.org/10.1101/2024.05.08.592934",2024,"Zhirong He, Jiaqi Li, Siyu Wu, Shanqing Wang, Na Zhao, Li Ma, Jianping Jiang, Xiaobing Wu, Supen Wang",,10.1101/2024.05.08.592934
345,1992,两栖纲,姬林蛙,Rana minuscula,姬林蛙,Rana minuscula,无尾目,Ranidae,蛙科,Rana,蛙属,浙江省龙泉市屏南镇均和村,浙江,119.1278,27.8828,723,2016-12-28,均和村小鲵新种模式产地生境,"Holotype SWU 0012284; Paratypes: SWU 0012282–0012283, SWU 0012285–0012298, SWU 0012299, SWU 0014001–SWU 0014007",标本,"Baoquan LIU and Yufan WANG and Junkai HUANG and Xiaolong LIU and Zhiyong YUAN and Jing CHE (2024). Description of a New Species of Rana (Anura: Ranidae) from Zhejiang, China Based on Morphological and Molecular Data Asian Herpetological Research, 15(4), 232–240 https://doi.org/10.3724/ahr.2095-0357.2024.0022",2024,"Baoquan LIU, Yufan WANG, Junkai HUANG, Xiaolong LIU, Zhiyong YUAN, Jing CHE",Asian Herpetological Research,10.3724/ahr.2095-0357.2024.0022
